message,severity,attributes,tags,timestamp
[2026-07-27 03:45:09 +0000] [2] [INFO] Worker exiting (pid: 2),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:10.124011040Z
[2026-07-27 03:45:10 +0000] [1] [ERROR] Worker (pid:2) exited with code 4,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:10.124014130Z
[2026-07-27 03:45:10 +0000] [1] [ERROR] Shutting down: Master,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:10.124016760Z
[2026-07-27 03:45:10 +0000] [1] [ERROR] Reason: App failed to load.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:10.124019660Z
[2026-07-27 03:45:11 +0000] [1] [INFO] Starting gunicorn 21.2.0,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:11.155089732Z
[2026-07-27 03:45:11 +0000] [1] [INFO] Listening at: http://0.0.0.0:8080 (1),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:11.155098362Z
[2026-07-27 03:45:11 +0000] [1] [INFO] Using worker: sync,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:11.155102232Z
[2026-07-27 03:45:11 +0000] [2] [INFO] Booting worker with pid: 2,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:11.155105792Z
Failed to find attribute 'app' in 'app'.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:11.575169694Z
[2026-07-27 03:45:11 +0000] [2] [INFO] Worker exiting (pid: 2),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:11.575179904Z
[2026-07-27 03:45:11 +0000] [1] [ERROR] Worker (pid:2) exited with code 4,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:11.656647002Z
[2026-07-27 03:45:11 +0000] [1] [ERROR] Shutting down: Master,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:11.656652892Z
[2026-07-27 03:45:11 +0000] [1] [ERROR] Reason: App failed to load.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:11.656656722Z
[2026-07-27 03:45:12 +0000] [1] [INFO] Starting gunicorn 21.2.0,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:12.587459187Z
[2026-07-27 03:45:12 +0000] [1] [INFO] Listening at: http://0.0.0.0:8080 (1),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:12.587468726Z
[2026-07-27 03:45:12 +0000] [1] [INFO] Using worker: sync,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:12.587473516Z
[2026-07-27 03:45:12 +0000] [2] [INFO] Booting worker with pid: 2,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:12.587477516Z
Failed to find attribute 'app' in 'app'.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:12.963813480Z
[2026-07-27 03:45:12 +0000] [2] [INFO] Worker exiting (pid: 2),error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:12.963816950Z
[2026-07-27 03:45:13 +0000] [1] [ERROR] Worker (pid:2) exited with code 4,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:13.151970393Z
[2026-07-27 03:45:13 +0000] [1] [ERROR] Shutting down: Master,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:13.151972913Z
[2026-07-27 03:45:13 +0000] [1] [ERROR] Reason: App failed to load.,error,"{""level"":""error""}","{""project"":""18ae2dc1-0a91-404f-9b9d-da9708df09e8"",""environment"":""2533d774-b502-45f4-8662-21104f0c30ec"",""service"":""8cc9f43f-3b20-493d-b93e-2f55ea2269d8"",""deployment"":""f90b7e66-86c1-455b-8ed3-9335e39456f9"",""replica"":""72c16734-1036-47f7-bddd-543351bfe469""}",2026-07-27T03:45:13.151975383Z
